日期,浏览量,浏览量环比,访客数,访客数环比,人均浏览量,人均浏览量环比,平均停留时间,平均停留时间环比,跳失率,跳失率环比,成交客户数,成交客户数环比,成交单量,成交单量环比,成交金额,成交金额环比,客单价,客单价环比,成交商品件数,成交商品件数环比,成交转化率,成交转化率环比,下单客户数,下单客户数环比,下单单量,下单单量环比,下单金额,下单金额环比,下单商品件数,下单商品件数环比,下单转化率,下单转化率环比,下单成交转化率,下单成交转化率环比
2019-08-24,292368,-,59603,-,4.91,-,76.26,-,48.05%,-,8174,-,9560,-,799777.32,-,97.84,-,51036,-,13.71%,-,9330,-,11444,-,1415309.05,-,59873,-,15.65%,-,87.29%,-
2019-08-25,312855,-,60016,-,5.21,-,76.57,-,44.78%,-,8699,-,10452,-,940852.14,-,108.16,-,61881,-,14.49%,-,9876,-,12451,-,1608544.85,-,73373,-,16.46%,-,87.57%,-
2019-08-26,319431,-,59383,-,5.38,-,83.77,-,44.57%,-,7966,-,9646,-,808602.02,-,101.51,-,53151,-,13.41%,-,9145,-,11632,-,1434104.52,-,63325,-,15.40%,-,86.58%,-
2019-08-27,420933,-,82316,-,5.11,-,81.53,-,47.92%,-,8702,-,10450,-,891727.88,-,102.47,-,56609,-,10.57%,-,10073,-,12671,-,1610304.36,-,68380,-,12.24%,-,85.97%,-
2019-08-28,1179325,-,194624,-,6.06,-,92.68,-,44.32%,-,15463,-,18531,-,1647382.49,-,106.54,-,127338,-,7.95%,-,18507,-,23281,-,3548983.2,-,161265,-,9.51%,-,83.27%,-
2019-08-29,665416,-,115784,-,5.75,-,92.73,-,43.41%,-,16115,-,19133,-,1410274.51,-,87.51,-,100684,-,13.92%,-,18578,-,23156,-,2758652.26,-,121187,-,16.05%,-,85.95%,-
2019-08-30,523682,-,100095,-,5.23,-,77.23,-,42.60%,-,10499,-,12618,-,966715.97,-,92.08,-,66777,-,10.49%,-,12106,-,15390,-,1821858.32,-,80272,-,12.09%,-,85.68%,-
2019-08-31,393591,-,71951,-,5.47,-,81.81,-,44.23%,-,7952,-,9712,-,753293.22,-,94.73,-,53340,-,11.05%,-,9113,-,11741,-,1666755.73,-,66461,-,12.67%,-,86.54%,-
2019-09-01,480974,-,109346,-,4.4,-,67.84,-,48.42%,-,8620,-,10384,-,812028.47,-,94.2,-,44379,-,7.88%,-,9983,-,12644,-,1475304.76,-,53250,-,9.13%,-,85.85%,-
2019-09-02,540333,-,123585,-,4.37,-,73.65,-,46.94%,-,12626,-,14616,-,1064367.45,-,84.3,-,51265,-,10.22%,-,14633,-,17881,-,2190034.33,-,63871,-,11.84%,-,85.82%,-
2019-09-03,727183,-,144510,-,5.03,-,79.65,-,43.90%,-,15525,-,18116,-,1685877.07,-,108.59,-,76506,-,10.74%,-,17903,-,22050,-,3063330.36,-,93019,-,12.39%,-,86.29%,-
2019-09-04,1067682,-,220776,-,4.84,-,77.71,-,42.60%,-,24155,-,27546,-,2583995.35,-,106.98,-,118300,-,10.94%,-,28083,-,33818,-,4667336.58,-,142565,-,12.72%,-,85.71%,-
2019-09-05,1012115,-,214543,-,4.72,-,74.45,-,44.94%,-,22828,-,25423,-,2351260.3,-,103.0,-,108144,-,10.64%,-,26229,-,31023,-,4173882.95,-,129540,-,12.23%,-,86.54%,-
2019-09-06,895856,-,190217,-,4.71,-,75.07,-,45.71%,-,20774,-,23881,-,2347801.1,-,113.02,-,106722,-,10.92%,-,24111,-,29320,-,4582302.47,-,130977,-,12.68%,-,85.75%,-
2019-09-07,988408,-,214711,-,4.6,-,75.56,-,46.90%,-,22950,-,26362,-,2293875.85,-,99.95,-,103711,-,10.69%,-,26914,-,32746,-,4491975.28,-,125200,-,12.53%,-,84.94%,-
2019-09-08,951692,-,264658,-,3.6,-,56.13,-,55.78%,-,17144,-,20064,-,1792277.33,-,104.54,-,90816,-,6.48%,-,19692,-,24370,-,3307269.15,-,108213,-,7.44%,-,86.59%,-
2019-09-09,1228564,-,224270,-,5.48,-,78.47,-,42.01%,-,28297,-,34051,-,3103789.05,-,109.69,-,202174,-,12.62%,-,33125,-,41780,-,6074883.68,-,245530,-,14.77%,-,85.21%,-
2019-09-10,1222394,-,260532,-,4.69,-,72.52,-,45.72%,-,22719,-,27031,-,2303451.2,-,101.39,-,132359,-,8.72%,-,26718,-,33320,-,4617435.55,-,160629,-,10.26%,-,84.51%,-
2019-09-11,641309,-,132844,-,4.83,-,75.52,-,44.25%,-,15392,-,17730,-,1464844.65,-,95.17,-,81919,-,11.59%,-,18077,-,22035,-,2928381.54,-,99115,-,13.61%,-,84.54%,-
2019-09-12,482065,-,102726,-,4.69,-,75.15,-,46.46%,-,10978,-,12924,-,1069845.27,-,97.45,-,60704,-,10.69%,-,13150,-,16300,-,2215889.97,-,75225,-,12.80%,-,83.02%,-
2019-09-13,1345142,-,298390,-,4.51,-,90.36,-,41.22%,-,18329,-,20016,-,1195944.98,-,65.25,-,68890,-,6.14%,-,23989,-,29156,-,3860067.88,-,96984,-,8.04%,-,76.24%,-
2019-09-14,544913,-,94056,-,5.79,-,87.31,-,42.36%,-,8955,-,10749,-,753455.22,-,84.14,-,56540,-,9.52%,-,10888,-,13667,-,1742569.32,-,69733,-,11.58%,-,80.59%,-
2019-09-15,287166,-,55104,-,5.21,-,76.98,-,45.57%,-,5414,-,6796,-,519621.68,-,95.98,-,39532,-,9.83%,-,6280,-,8149,-,967169.48,-,47226,-,11.40%,-,85.32%,-
2019-09-16,344975,-,71276,-,4.84,-,74.78,-,48.17%,-,7744,-,9426,-,735892.62,-,95.03,-,50545,-,10.86%,-,8933,-,11316,-,1383528.62,-,60545,-,12.53%,-,86.42%,-
2019-09-17,351017,-,67571,-,5.19,-,76.63,-,46.61%,-,7770,-,9362,-,710143.95,-,91.4,-,55202,-,11.50%,-,8997,-,11345,-,1306201.95,-,66363,-,13.31%,-,85.90%,-
2019-09-18,378509,-,68387,-,5.53,-,78.75,-,44.13%,-,8091,-,10235,-,763315.44,-,94.34,-,62583,-,11.83%,-,9467,-,12394,-,1468780.34,-,75379,-,13.84%,-,85.06%,-
2019-09-19,368530,-,76068,-,4.84,-,72.74,-,49.00%,-,7733,-,9837,-,705370.16,-,91.22,-,51986,-,10.17%,-,9000,-,11875,-,1329467.56,-,62420,-,11.83%,-,85.39%,-
2019-09-20,447682,-,109905,-,4.07,-,55.82,-,56.93%,-,8539,-,10945,-,806588.12,-,94.46,-,67123,-,7.77%,-,9800,-,13022,-,1514975.82,-,79949,-,8.92%,-,86.72%,-
2019-09-21,508329,-,123059,-,4.13,-,53.57,-,59.82%,-,9439,-,11704,-,938854.79,-,99.47,-,80918,-,7.67%,-,10755,-,13937,-,1750862.53,-,95606,-,8.74%,-,87.44%,-
2019-09-22,528012,-,165366,-,3.19,-,37.89,-,68.99%,-,8762,-,10770,-,878164.12,-,100.22,-,74700,-,5.30%,-,9954,-,12798,-,1591146.42,-,88109,-,6.02%,-,87.67%,-
2019-09-23,430399,-,70424,-,6.11,-,90.51,-,35.76%,-,8585,-,10602,-,878366.06,-,102.31,-,69221,-,12.19%,-,9624,-,12402,-,1461841.55,-,80094,-,13.67%,-,88.85%,-
2019-09-24,351591,-,56552,-,6.22,-,92.73,-,36.23%,-,6321,-,7937,-,605725.66,-,95.83,-,47340,-,11.18%,-,7143,-,9393,-,1057848.26,-,55805,-,12.63%,-,87.85%,-
2019-09-25,339455,-,56833,-,5.97,-,87.99,-,40.18%,-,7238,-,9390,-,733153.66,-,101.29,-,60136,-,12.74%,-,8352,-,11243,-,1376439.2,-,72142,-,14.70%,-,86.36%,-
2019-09-26,320565,-,59181,-,5.42,-,83.5,-,43.72%,-,6301,-,7949,-,606390.83,-,96.24,-,47934,-,10.65%,-,7265,-,9590,-,1109866.79,-,57131,-,12.28%,-,86.22%,-
2019-09-27,377694,-,75332,-,5.01,-,82.47,-,44.50%,-,8250,-,10041,-,693181.02,-,84.02,-,49884,-,10.95%,-,9918,-,12678,-,1343571.16,-,60444,-,13.17%,-,82.75%,-
2019-09-28,320364,-,56973,-,5.62,-,85.39,-,43.00%,-,6695,-,8062,-,622880.42,-,93.04,-,48035,-,11.75%,-,7770,-,9803,-,1134663.34,-,57509,-,13.64%,-,85.53%,-
2019-09-29,324121,-,56436,-,5.74,-,86.21,-,41.83%,-,7446,-,9129,-,733847.82,-,98.56,-,61365,-,13.19%,-,8680,-,11175,-,1401574.57,-,73951,-,15.38%,-,85.32%,-
2019-09-30,330417,-,79522,-,4.16,-,56.32,-,56.63%,-,6389,-,7907,-,639460.26,-,100.09,-,54419,-,8.03%,-,7362,-,9482,-,1147137.8,-,64477,-,9.26%,-,86.20%,-
2019-10-01,318317,-,72459,-,4.39,-,57.58,-,57.05%,-,5043,-,6222,-,482015.86,-,95.58,-,39337,-,6.96%,-,5878,-,7635,-,926336.21,-,47479,-,8.11%,-,85.23%,-
2019-10-02,318647,-,72268,-,4.41,-,58.96,-,56.85%,-,4892,-,6007,-,463885.15,-,94.83,-,38070,-,6.77%,-,5706,-,7358,-,886907.95,-,45942,-,7.90%,-,85.37%,-
2019-10-03,375919,-,85554,-,4.39,-,63.43,-,55.03%,-,6776,-,8303,-,646572.5,-,95.42,-,48964,-,7.92%,-,7863,-,10139,-,1238904.9,-,59731,-,9.19%,-,85.88%,-
2019-10-04,364917,-,81049,-,4.5,-,62.42,-,54.62%,-,6333,-,8017,-,605899.1,-,95.67,-,50209,-,7.81%,-,7350,-,9706,-,1157373.3,-,60342,-,9.07%,-,85.78%,-
2019-10-05,379419,-,80947,-,4.69,-,64.31,-,53.17%,-,7396,-,9525,-,713330.4,-,96.45,-,60524,-,9.14%,-,8500,-,11491,-,1367551.1,-,73279,-,10.50%,-,86.68%,-
2019-10-06,369276,-,81696,-,4.52,-,62.59,-,54.19%,-,6715,-,8607,-,640962.34,-,95.45,-,53735,-,8.22%,-,7731,-,10332,-,1207366.84,-,64575,-,9.46%,-,86.43%,-
2019-10-07,360811,-,61732,-,5.84,-,87.18,-,37.65%,-,7617,-,9605,-,704158.8,-,92.45,-,54094,-,12.34%,-,8693,-,11430,-,1238687.1,-,64233,-,14.08%,-,87.22%,-
2019-10-08,408749,-,66561,-,6.14,-,87.82,-,36.72%,-,8442,-,10975,-,829841.9,-,98.3,-,70369,-,12.68%,-,9502,-,12830,-,1443447.1,-,81891,-,14.28%,-,88.36%,-
2019-10-09,422499,-,66633,-,6.34,-,89.94,-,33.18%,-,8743,-,11298,-,855158.8,-,97.81,-,75563,-,13.12%,-,10001,-,13420,-,1586682.0,-,90294,-,15.01%,-,86.95%,-
2019-10-10,468591,-,84335,-,5.56,-,84.68,-,39.29%,-,12424,-,15716,-,1138827.69,-,91.66,-,91336,-,14.73%,-,14428,-,19015,-,2226794.99,-,109913,-,17.11%,-,85.78%,-
2019-10-11,482933,-,79541,-,6.07,-,89.71,-,34.01%,-,10609,-,13793,-,1002490.2,-,94.49,-,82624,-,13.34%,-,12210,-,16450,-,1895082.8,-,98823,-,15.35%,-,86.44%,-
2019-10-12,439821,-,76469,-,5.75,-,86.79,-,36.93%,-,9151,-,11466,-,841769.15,-,91.99,-,68450,-,11.97%,-,10558,-,13838,-,1611050.95,-,82403,-,13.81%,-,86.21%,-
2019-10-13,470290,-,79514,-,5.91,-,85.54,-,36.45%,-,9938,-,12025,-,940963.15,-,94.68,-,76849,-,12.50%,-,11434,-,14584,-,1719368.25,-,91760,-,14.38%,-,86.59%,-
2019-10-14,434448,-,74006,-,5.87,-,88.38,-,35.20%,-,8834,-,10530,-,824585.04,-,93.34,-,66370,-,11.94%,-,10128,-,12726,-,1512751.94,-,79330,-,13.69%,-,86.61%,-
2019-10-15,513558,-,87333,-,5.88,-,85.41,-,35.31%,-,11272,-,13506,-,1064223.05,-,94.41,-,93039,-,12.91%,-,12954,-,16381,-,1982777.25,-,111519,-,14.83%,-,86.61%,-
2019-10-16,372240,-,64486,-,5.77,-,86.53,-,38.21%,-,7757,-,9396,-,729004.6,-,93.98,-,60956,-,12.03%,-,8951,-,11433,-,1380020.5,-,73037,-,13.88%,-,86.04%,-
2019-10-17,419966,-,78460,-,5.35,-,80.52,-,41.03%,-,10183,-,12208,-,949289.54,-,93.22,-,78284,-,12.98%,-,11871,-,15012,-,1882598.14,-,95250,-,15.13%,-,85.31%,-
2019-10-18,338615,-,73405,-,4.61,-,73.94,-,46.77%,-,7793,-,9205,-,618430.6,-,79.36,-,47459,-,10.62%,-,9397,-,11599,-,1166932.9,-,57650,-,12.80%,-,82.23%,-
2019-10-19,316104,-,60426,-,5.23,-,77.46,-,44.08%,-,7987,-,9471,-,709901.35,-,88.88,-,57847,-,13.22%,-,9212,-,11460,-,1344292.35,-,69598,-,15.25%,-,86.14%,-
2019-10-20,300881,-,57850,-,5.2,-,75.96,-,44.26%,-,7255,-,8775,-,643549.85,-,88.7,-,51897,-,12.54%,-,8331,-,10604,-,1683692.35,-,64423,-,14.40%,-,86.57%,-
2019-10-21,345010,-,66889,-,5.16,-,74.58,-,46.46%,-,7983,-,9589,-,735801.05,-,92.17,-,61348,-,11.93%,-,9186,-,11613,-,1389014.85,-,74613,-,13.73%,-,86.48%,-
2019-10-22,505425,-,105196,-,4.8,-,70.48,-,53.17%,-,12572,-,14989,-,1049495.39,-,83.48,-,86243,-,11.95%,-,14256,-,17927,-,1957936.59,-,103962,-,13.55%,-,87.76%,-
2019-10-23,483459,-,97800,-,4.94,-,71.22,-,52.40%,-,11444,-,14013,-,965604.85,-,84.38,-,82983,-,11.70%,-,13077,-,16810,-,1847215.35,-,99882,-,13.37%,-,86.92%,-
2019-10-24,515229,-,109945,-,4.69,-,69.16,-,53.80%,-,11920,-,14290,-,1000725.05,-,83.95,-,83881,-,10.84%,-,13765,-,17411,-,1948821.85,-,102011,-,12.52%,-,86.02%,-
2019-10-25,406964,-,103627,-,3.93,-,58.08,-,57.51%,-,9548,-,11133,-,808270.04,-,84.65,-,60937,-,9.21%,-,11232,-,13905,-,1725881.84,-,74900,-,10.84%,-,84.42%,-
2019-10-26,394330,-,81546,-,4.84,-,71.13,-,46.44%,-,10338,-,11920,-,868667.6,-,84.03,-,71452,-,12.68%,-,11937,-,14589,-,1715070.6,-,86145,-,14.64%,-,86.22%,-
2019-10-27,377458,-,69791,-,5.41,-,77.31,-,43.62%,-,9736,-,11485,-,838075.21,-,86.08,-,71710,-,13.95%,-,11316,-,14100,-,1620548.32,-,87836,-,16.21%,-,85.71%,-
2019-10-28,444467,-,84004,-,5.29,-,74.18,-,43.06%,-,11367,-,13828,-,1054621.23,-,92.78,-,98679,-,13.53%,-,13154,-,16707,-,2087964.75,-,119862,-,15.66%,-,85.76%,-
2019-10-29,421651,-,80408,-,5.24,-,75.25,-,43.97%,-,10863,-,13104,-,955116.07,-,87.92,-,84250,-,13.51%,-,12772,-,16090,-,1891045.07,-,102896,-,15.88%,-,84.53%,-
2019-10-30,362987,-,67696,-,5.36,-,80.26,-,43.93%,-,8502,-,9900,-,677713.33,-,79.71,-,53896,-,12.56%,-,9825,-,11996,-,1257904.02,-,64840,-,14.51%,-,85.60%,-
2019-10-31,394072,-,72115,-,5.46,-,81.05,-,43.95%,-,7271,-,8291,-,571477.82,-,78.6,-,45195,-,10.08%,-,8771,-,10532,-,1234741.02,-,57461,-,12.16%,-,82.26%,-
2019-11-01,622394,-,116079,-,5.36,-,78.0,-,43.42%,-,17317,-,19946,-,1336636.23,-,77.19,-,113152,-,14.92%,-,19868,-,24214,-,2577674.3,-,135271,-,17.12%,-,86.70%,-
2019-11-02,767982,-,146570,-,5.24,-,85.44,-,44.20%,-,17970,-,20978,-,1340551.26,-,74.6,-,107105,-,12.26%,-,22113,-,27312,-,2755470.64,-,131107,-,15.09%,-,80.81%,-
2019-11-03,648859,-,115129,-,5.64,-,82.3,-,46.35%,-,14128,-,17011,-,1153309.7,-,81.63,-,99108,-,12.27%,-,16478,-,20802,-,2291007.07,-,119618,-,14.31%,-,85.14%,-
2019-11-04,743422,-,143900,-,5.17,-,81.55,-,40.95%,-,15022,-,17748,-,1208355.41,-,80.44,-,98410,-,10.44%,-,17931,-,22273,-,2392106.88,-,119709,-,12.46%,-,83.21%,-
2019-11-05,722145,-,129218,-,5.59,-,81.42,-,37.99%,-,14953,-,17763,-,1285543.8,-,85.97,-,106569,-,11.57%,-,17430,-,21733,-,2485296.63,-,129201,-,13.49%,-,85.24%,-
2019-11-06,1018712,-,185886,-,5.48,-,83.18,-,35.20%,-,20288,-,22844,-,1487651.42,-,73.33,-,126042,-,10.91%,-,25093,-,29890,-,3109870.61,-,154969,-,13.50%,-,80.52%,-
2019-11-07,862455,-,149692,-,5.76,-,83.73,-,38.41%,-,16110,-,18924,-,1434493.61,-,89.04,-,130716,-,10.76%,-,18853,-,23210,-,2711942.08,-,155342,-,12.59%,-,84.92%,-
2019-11-08,911785,-,160154,-,5.69,-,79.39,-,42.68%,-,17677,-,21076,-,1599543.08,-,90.49,-,153400,-,11.04%,-,20282,-,25284,-,2971759.99,-,182052,-,12.66%,-,86.78%,-
2019-11-09,1019539,-,165491,-,6.16,-,91.11,-,36.66%,-,19589,-,24072,-,1724579.45,-,88.04,-,151503,-,11.84%,-,22858,-,29186,-,3275197.53,-,179640,-,13.81%,-,85.17%,-
2019-11-10,2176345,-,355011,-,6.13,-,102.59,-,34.05%,-,43168,-,50088,-,3135456.65,-,72.63,-,252733,-,12.16%,-,54584,-,66094,-,6441296.47,-,307538,-,15.38%,-,78.85%,-
2019-11-11,3428303,-,458569,-,7.48,-,97.84,-,39.35%,-,78567,-,96627,-,7172057.37,-,91.29,-,624090,-,17.13%,-,89890,-,117549,-,13781599.56,-,751014,-,19.60%,-,87.24%,-
2019-11-12,1172546,-,213022,-,5.5,-,77.53,-,48.03%,-,20834,-,25321,-,1761609.18,-,84.55,-,141983,-,9.78%,-,24852,-,31644,-,3711067.43,-,173725,-,11.67%,-,82.55%,-
2019-11-13,1105669,-,240009,-,4.61,-,69.06,-,52.57%,-,20631,-,24091,-,1478989.46,-,71.69,-,109548,-,8.60%,-,25059,-,30766,-,3060872.0,-,134155,-,10.44%,-,81.76%,-
2019-11-14,755881,-,154465,-,4.89,-,69.41,-,51.42%,-,14894,-,18065,-,1233415.4,-,82.81,-,96757,-,9.64%,-,17577,-,22434,-,2579779.04,-,119288,-,11.38%,-,83.93%,-
2019-11-15,608047,-,122295,-,4.97,-,67.53,-,53.45%,-,11457,-,14085,-,1003940.22,-,87.63,-,90313,-,9.37%,-,13619,-,17644,-,2317451.27,-,114391,-,11.14%,-,83.50%,-
2019-11-16,465974,-,96591,-,4.82,-,63.97,-,55.78%,-,8533,-,10100,-,708860.26,-,83.07,-,62388,-,8.83%,-,10034,-,12554,-,1529801.54,-,77190,-,10.39%,-,83.74%,-
2019-11-17,492719,-,99870,-,4.93,-,65.82,-,55.48%,-,9083,-,10849,-,740104.6,-,81.48,-,62556,-,9.09%,-,10639,-,13348,-,1541046.78,-,77172,-,10.65%,-,84.79%,-
2019-11-18,544475,-,92074,-,5.91,-,87.54,-,44.93%,-,12812,-,15147,-,1032794.68,-,80.61,-,84979,-,13.91%,-,14877,-,18656,-,2133311.45,-,104430,-,16.16%,-,85.58%,-
2019-11-19,729683,-,146559,-,4.98,-,79.11,-,47.94%,-,13482,-,15932,-,1157674.49,-,85.87,-,80004,-,9.20%,-,15955,-,19821,-,2464435.49,-,99136,-,10.89%,-,83.94%,-
2019-11-20,385722,-,73108,-,5.28,-,80.74,-,44.59%,-,8555,-,10177,-,735643.43,-,85.99,-,51740,-,11.70%,-,9782,-,12316,-,1408473.01,-,62655,-,13.38%,-,86.56%,-
2019-11-21,341999,-,61608,-,5.55,-,83.04,-,43.41%,-,7187,-,8686,-,632636.6,-,88.03,-,45516,-,11.67%,-,8347,-,10587,-,1198786.55,-,55316,-,13.55%,-,85.34%,-
2019-11-22,302052,-,55213,-,5.47,-,83.58,-,43.82%,-,6778,-,8146,-,580540.1,-,85.65,-,45670,-,12.28%,-,7845,-,9866,-,1101876.38,-,54755,-,14.21%,-,85.83%,-
2019-11-23,369808,-,64121,-,5.77,-,82.44,-,42.86%,-,8746,-,10488,-,740008.19,-,84.61,-,60691,-,13.64%,-,10236,-,12813,-,1435180.37,-,73575,-,15.96%,-,85.09%,-
2019-11-24,420891,-,68430,-,6.15,-,83.14,-,41.23%,-,10289,-,12401,-,948858.35,-,92.22,-,89033,-,15.04%,-,11833,-,14883,-,1814107.42,-,106306,-,17.29%,-,86.53%,-
2019-11-25,396982,-,83224,-,4.77,-,64.82,-,55.50%,-,8734,-,10648,-,780074.5,-,89.31,-,68937,-,10.49%,-,10039,-,12820,-,1522630.0,-,83510,-,12.06%,-,86.24%,-
2019-11-26,418230,-,94978,-,4.4,-,62.42,-,57.21%,-,8908,-,10883,-,802428.58,-,90.08,-,69587,-,9.38%,-,10418,-,13306,-,1605020.41,-,83625,-,10.97%,-,85.01%,-
2019-11-27,482008,-,107567,-,4.48,-,63.77,-,55.35%,-,11366,-,13486,-,932666.84,-,82.06,-,71514,-,10.57%,-,13196,-,16417,-,1779991.92,-,86377,-,12.27%,-,85.50%,-
2019-11-28,834914,-,156246,-,5.34,-,80.07,-,49.44%,-,18595,-,21876,-,1590001.09,-,85.51,-,128955,-,11.90%,-,22147,-,27647,-,3585311.35,-,161684,-,14.17%,-,83.51%,-
2019-11-29,688359,-,148531,-,4.63,-,70.23,-,51.76%,-,18389,-,20949,-,1317747.35,-,71.66,-,97845,-,12.38%,-,22257,-,26856,-,2870354.5,-,120904,-,14.98%,-,82.14%,-
2019-11-30,529793,-,117709,-,4.5,-,64.09,-,54.97%,-,14708,-,16558,-,1127943.08,-,76.69,-,88669,-,12.50%,-,17459,-,21097,-,2460462.53,-,109131,-,14.83%,-,83.69%,-
2019-12-01,395911,-,96817,-,4.09,-,54.75,-,58.36%,-,9059,-,10558,-,718137.72,-,79.27,-,57226,-,9.36%,-,10567,-,13052,-,1450160.51,-,69929,-,10.91%,-,84.81%,-
2019-12-02,622090,-,135383,-,4.59,-,67.08,-,36.04%,-,35126,-,37113,-,1730197.82,-,49.26,-,111116,-,25.95%,-,43764,-,50239,-,3662981.12,-,139429,-,32.33%,-,80.08%,-
2019-12-03,455925,-,85320,-,5.34,-,79.34,-,43.64%,-,11299,-,13146,-,969312.32,-,85.79,-,75459,-,13.24%,-,13037,-,15971,-,1832316.17,-,90930,-,15.28%,-,85.86%,-
2019-12-04,512013,-,103000,-,4.97,-,78.11,-,44.83%,-,16192,-,18281,-,1212872.61,-,74.91,-,94438,-,15.72%,-,18844,-,22513,-,2469243.21,-,115731,-,18.30%,-,85.49%,-
2019-12-05,531340,-,100117,-,5.31,-,80.73,-,43.59%,-,15399,-,17815,-,1325967.6,-,86.11,-,106611,-,15.38%,-,17999,-,22110,-,2831325.04,-,129231,-,17.98%,-,84.94%,-
2019-12-06,412614,-,76024,-,5.43,-,80.66,-,44.14%,-,9071,-,10692,-,926003.43,-,102.08,-,74572,-,11.93%,-,10851,-,13415,-,2147173.43,-,92099,-,14.27%,-,82.76%,-
2019-12-07,365937,-,70140,-,5.22,-,76.77,-,45.70%,-,7182,-,8520,-,752707.65,-,104.8,-,56884,-,10.24%,-,8536,-,10574,-,1602860.47,-,69690,-,12.17%,-,83.51%,-
2019-12-08,359046,-,72798,-,4.93,-,69.61,-,46.99%,-,6826,-,7965,-,635144.53,-,93.05,-,46248,-,9.38%,-,8307,-,10121,-,1421155.95,-,57819,-,11.41%,-,81.80%,-
2019-12-09,407241,-,94194,-,4.32,-,62.34,-,57.22%,-,7034,-,8456,-,863457.66,-,122.75,-,56402,-,7.47%,-,8415,-,10615,-,2017740.15,-,70341,-,8.93%,-,82.90%,-
2019-12-10,435613,-,101672,-,4.28,-,63.12,-,57.26%,-,7082,-,8503,-,845243.14,-,119.35,-,54348,-,6.97%,-,8482,-,10716,-,1831542.12,-,68297,-,8.34%,-,82.98%,-
2019-12-11,751759,-,158971,-,4.73,-,71.63,-,52.57%,-,13902,-,16399,-,1580395.15,-,113.68,-,97087,-,8.74%,-,16936,-,21090,-,3545933.89,-,124275,-,10.65%,-,81.85%,-
2019-12-12,1278506,-,203275,-,6.29,-,88.78,-,46.34%,-,28885,-,36969,-,4168491.21,-,144.31,-,277750,-,14.21%,-,33355,-,45015,-,8577190.37,-,336517,-,16.41%,-,86.09%,-
2019-12-13,445157,-,101258,-,4.4,-,61.78,-,57.10%,-,6370,-,7909,-,849551.68,-,133.37,-,53943,-,6.29%,-,7636,-,9873,-,1885390.63,-,66932,-,7.54%,-,80.91%,-
2019-12-14,374556,-,84652,-,4.42,-,59.55,-,57.05%,-,5302,-,6615,-,646605.38,-,121.95,-,44371,-,6.26%,-,6491,-,8397,-,1465113.84,-,55569,-,7.67%,-,81.04%,-
2019-12-15,381058,-,67487,-,5.65,-,80.69,-,44.82%,-,6294,-,7751,-,683389.63,-,108.58,-,49286,-,9.33%,-,8167,-,10544,-,1811495.02,-,65197,-,12.10%,-,76.55%,-
2019-12-16,360818,-,69497,-,5.19,-,81.12,-,47.53%,-,5346,-,6659,-,688676.27,-,128.82,-,41450,-,7.69%,-,6441,-,8395,-,1486223.89,-,52090,-,9.27%,-,82.32%,-
2019-12-17,450528,-,79584,-,5.66,-,85.85,-,43.39%,-,8196,-,10057,-,1021722.33,-,124.66,-,71237,-,10.30%,-,9712,-,12518,-,2241259.23,-,88613,-,12.20%,-,83.97%,-
2019-12-18,455286,-,100770,-,4.52,-,82.44,-,47.39%,-,10198,-,11590,-,1092706.13,-,107.15,-,53989,-,10.12%,-,12241,-,14583,-,2572900.23,-,68218,-,12.15%,-,82.88%,-
2019-12-19,394814,-,82937,-,4.76,-,88.88,-,45.07%,-,8620,-,9829,-,997557.8,-,115.73,-,46187,-,10.39%,-,10228,-,12240,-,2257791.57,-,58468,-,12.33%,-,83.73%,-
2019-12-20,403885,-,91131,-,4.43,-,82.13,-,48.92%,-,7111,-,8435,-,971209.3,-,136.58,-,40311,-,7.80%,-,8671,-,10917,-,2089942.5,-,50861,-,9.51%,-,81.18%,-
2019-12-21,416972,-,85182,-,4.9,-,84.48,-,45.58%,-,8499,-,10047,-,979658.96,-,115.27,-,45298,-,9.98%,-,10165,-,12809,-,2068561.82,-,56985,-,11.93%,-,82.93%,-
2019-12-22,411607,-,78226,-,5.26,-,84.57,-,42.95%,-,6990,-,8491,-,771572.96,-,110.38,-,44286,-,8.94%,-,8451,-,10873,-,1727414.15,-,55106,-,10.80%,-,81.97%,-
2019-12-23,554001,-,141903,-,3.9,-,68.17,-,56.78%,-,13031,-,14629,-,1330946.05,-,102.14,-,53722,-,9.18%,-,15534,-,18941,-,2824786.34,-,67120,-,10.95%,-,83.57%,-
2019-12-24,544409,-,127427,-,4.27,-,70.33,-,55.95%,-,11885,-,13993,-,1453798.3,-,122.32,-,71917,-,9.33%,-,13995,-,17706,-,3168928.55,-,90991,-,10.98%,-,84.45%,-
2019-12-25,551257,-,130929,-,4.21,-,70.78,-,56.34%,-,11790,-,14118,-,1495893.37,-,126.88,-,73992,-,9.00%,-,13798,-,17463,-,2974158.49,-,89766,-,10.54%,-,84.77%,-
2019-12-26,1795130,-,938523,-,1.91,-,59.3,-,58.65%,-,16223,-,19138,-,2196174.57,-,135.37,-,93777,-,1.73%,-,19483,-,24032,-,4539922.61,-,115134,-,2.08%,-,82.90%,-
2019-12-27,743060,-,174854,-,4.25,-,67.66,-,52.83%,-,14720,-,17699,-,1701793.45,-,115.61,-,96146,-,8.42%,-,17835,-,22407,-,3914401.37,-,119617,-,10.20%,-,81.80%,-
